EFECTIVO,INVENTARIO,EQ_OFICINA,EQ_TRANSPORTE,TERRENOS_Y_CONSTRUCCIONES,CXP,CONTRIBUCIONES_X_PAGAR,ANTICIPOS_CTE,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,TOTAL_COMPRAS,UTILIDAD_BRUTA,TOTAL_GASTOS,target
312689.3722,2377577.728,1076226.326,964759.0219,-3218808.043,11741148.27,742109.5853,5345189.033,21631943.34,-6143416.281,82793689.45,41591623.69,1519694.785,3469082.995,Sospechoso
2430524.996,9237263.143541662,514636.9392,1965243.761,-8526141.518,22430925.62,281971.2296,6971769.312000001,20820904.78,-5187074.069,106858864.56770928,167034560.1,6167083.467999999,10438739.19,Sospechoso
1643094.007,915124.1134,4719144.528940596,690531.4499,-12198039.27,23878609.08546595,200556.8555,5053405.183999999,14685289.71,-4749043.2,72560271.07,64819677.79,5619815.058999999,4322438.499,Sospechoso
1744163.1849734443,2037255.583,516355.9298,444235.0309,-8747700.142,8271996.16,364072.0716,3477521.369,8839558.199,-2059304.177,40782376.86,159304449.44020227,9106567.682,9268072.812,Sospechoso
2933671.7860000003,10098508.0,10969522.85,1225879.722,-3705741.0239999997,44754668.95,1374372.045,2566296.938,14348828.85,-2934054.042,116085881.9,218077440.9,27834010.27,40653379.96,Sospechoso
570993.4949,1599705.604,950616.2565,2036093.3769999999,-4452520.382,9517317.471,399580.8453,4423943.008,9041948.351255577,-3074143.619,126068786.3,30530377.73,2310467.309,4172396.182,Sospechoso
1759856.149,7010336.259,1277074.163,1857487.0869999998,-1751852.9170674267,30585277.06,615568.2301,6805467.534,21318087.01,-5649896.007999999,106858864.56770928,339179152.3,15113218.086732317,14101974.79,Sospechoso
277823.0783,9237263.143541662,118012.9076,526305.7204,-489605.3739,5644697.92,443878.82987499,1978189.2119999998,6686389.829,-2823188.414,55831539.89,159304449.44020227,4555434.76,3520411.3,Sospechoso
591840.8591,3139530.7819999997,2313346.012,628801.9167,-1751852.9170674267,19467430.25,237199.2252,2612383.09,13018251.05,-4884790.958000001,76269258.31,60051673.9,15113218.086732317,8849469.956,Sospechoso
1744163.1849734443,770740.026,10849355.22,1073802.413,-1751852.9170674267,23878609.08546595,335806.6166,3651735.984372101,7306864.58,-2751315.878,58789935.86,63780260.17,11117175.72,17307396.59,Sospechoso
4901561.2469999995,2526367.12,2010718.6169999999,2500408.817,-14489534.82,23064026.96,619555.079,7342213.558999999,9041948.351255577,-4676152.175,192125981.5,571954216.8,15113218.086732317,15609973.95,Sospechoso
2626065.415,9400319.772,12062175.33,1475196.991,-1720344.195,48642332.89,3424713.2810000004,8579178.81,11791503.64,-3856221.602,123989550.2,169778844.4,27557627.97,19593273.27,Sospechoso
1875577.513,254244.004,12841043.84,1517023.513,-6426247.212,10057844.26,146073.5152,2367463.0409999997,8006186.557,-2678932.38,50640629.51,27679098.08,1809598.13,14809397.148454411,Sospechoso
1744163.1849734443,7466611.247,3893877.952,2534426.475,-532865.4289,20855263.66,443878.82987499,5114022.687,9041948.351255577,-5787807.819,126427036.7,179777457.1,5407768.103999999,7702784.183999999,Sospechoso
343137.8691,2091910.2280000001,522656.4002,180231.5264,-2194105.14,15888477.06,443878.82987499,3651735.984372101,6068260.977999999,-2447273.6180000002,106858864.56770928,28646351.29,18934578.37,12957683.53,Sospechoso
2864775.897,20106221.45,581448.0031,193940.5573,-785183.0502,27549294.56,3695667.633,10301129.0,7003481.01,-4546071.834,106858864.56770928,159304449.44020227,15810705.47,14855396.37,Sospechoso
157675.26,4610747.973999999,54122.8856,554854.915,354649.5281,6334086.238,443878.82987499,1804337.639,9041948.351255577,-2963128.117,106858864.56770928,15822381.86,3781445.584,4913151.34,Sospechoso
309426.6112,795123.2282,4719144.528940596,1007924.179,-1751852.9170674267,3331338.962,132845.8773,3030021.635,9041948.351255577,-7786673.552,31589224.53,126180425.4,491297.9636,14809397.148454411,Sospechoso
390101.0569,7072453.438999999,163767.99599999998,1162905.856,-3757054.16,14357518.96,213323.6355,2163333.904,14180713.87,-5391615.395,128428299.1,151436903.1,10626590.81,14809397.148454411,Sospechoso
1765866.8369999998,2004188.118,5514912.511,1476655.575,-8908450.343,8997514.055,795760.9276,1810204.01,9041948.351255577,-5718721.88,82595987.75,175922140.0,5773483.001,9135732.757000001,Sospechoso
656176.1596,5381677.219,416532.333,338998.7888,-1751852.9170674267,23263267.76,506979.6061,3613547.063,9041948.351255577,-4850085.113,87555181.5,62354974.79,14749025.67,10772137.66,Sospechoso
1744163.1849734443,5556198.691000001,907582.0651,864782.162,-1751852.9170674267,23878609.08546595,529429.1914,3724457.545,-3731005.236,-3245412.107912634,24882930.85,230094721.1,9604089.301,10780022.05,Aceptado
639308.6018,4438531.087,1006722.8929999999,1326117.265,-1292260.887,15128208.88,274659.6108,1437040.121,9041948.351255577,-3461313.974,94785656.56,80734946.99,8791090.696,12791869.69,Sospechoso
1744163.1849734443,9237263.143541662,1157497.493,492176.1501,-7500561.2979999995,23878609.08546595,443878.82987499,1686858.604,13604974.88,-3245412.107912634,56639961.96,17560486.39,11970279.83,14809397.148454411,Sospechoso
2074585.717,9894972.563,4719144.528940596,708101.572,-2757594.236,23577473.79,647018.8789,12234022.8,15887131.32,-5128733.866,115067443.5,34794196.75,3810252.59,4865287.121,Sospechoso
559180.7258,8847669.422,419694.3681,725090.2185,-1578954.313,23804426.99,414439.9599,3431705.1580000003,9112590.681,-7602762.77,50302384.42,454147974.9,5444214.587,11392379.27,Sospechoso
1093936.862,1128547.598,89098134.35,931295.0090000001,-5001970.85,60529524.58,1329922.888,2811178.53,20861701.98,-3245412.107912634,97648032.91,112645372.0,15113218.086732317,20681777.54,Sospechoso
1744163.1849734443,9237263.143541662,1525300.8090000001,394795.3367,-1412590.376,13985674.61,375333.0234,1497209.898,6413995.973999999,-2727186.889,39731626.49,44887106.12,11378503.81,14776173.77,Sospechoso
828678.8894,9237263.143541662,1195232.696,370180.5558,-7203685.069,11540310.98,398494.2504,8128896.501,9041948.351255577,-3245412.107912634,43005328.45,30444531.25,3981084.095,2203807.386,Sospechoso
1153877.695,8786945.587000001,376216.14200000005,361887.3654,-1604710.937,12910707.09,690492.0204,5879074.788,8348049.306,-6312873.811000001,40394226.17,79362051.65,3418901.814,5108526.664,Sospechoso
4738306.956,9237263.143541662,4719144.528940596,1936744.9319999998,-7094492.315,23878609.08546595,918220.5797,7755814.676,11598279.82,-6134656.868,126177185.0,159304449.44020227,11087056.85,16535746.82,Sospechoso
1744163.1849734443,3786677.582,245509.4287,383901.0168,-4524361.619,7939255.958,197547.0635,3985516.084,8833280.892,-3487905.6989999996,44823118.27,35232577.08,9979407.407,14809397.148454411,Sospechoso
1744163.1849734443,904482.0355,13264690.14,621444.4382,-3714132.566,27303176.36,424850.6987,7706512.82,9041948.351255577,-5881824.755,45437502.54,44076697.14,6104132.07,3592398.4710000004,Sospechoso
1021578.8509999999,9237263.143541662,2813042.8589999997,1352859.1478094405,142838.5117,16433411.82,196824.6776,2985817.425,2099002.386,-3513665.7460000003,59691216.73,179383026.9,10922653.13,12415948.93,Sospechoso
2635168.918,89507.65329,13487472.45,1668634.487,-1751852.9170674267,12091129.55,331742.2406,4602186.1110000005,9251564.455,-3872544.798,35834172.65,101914545.1,2920791.8210000005,7048382.472999999,Sospechoso
757177.9293,13529073.34,3184597.2389999996,1676629.324,631020.1379,23878609.08546595,1609495.7619999999,3651735.984372101,17037343.98,-5626171.924,124338760.7,159304449.44020227,16079358.12,15612579.23,Sospechoso
10214789.91,3489020.7939999998,4719144.528940596,632451.0011,-8892982.37,23878609.08546595,2791829.9280000003,13866039.41,15762952.72,-3575303.258,81933584.77,90353837.7,14515334.21,22466065.41,Sospechoso
1744163.1849734443,1308321.798,1066380.371,663530.2697,-2258335.986,9306756.007000001,121035.9545,1199010.852,3472946.0689999997,-3247664.352,35195391.07,41390928.1,15113218.086732317,8023623.512,Sospechoso
416651.7274,3331339.07,672160.6252,928285.3892,-6826015.054,6972743.756,261131.738,4354758.798,24699859.73,-7516859.315,96101033.86,75893787.51,974873.9547,2105439.3030000003,Sospechoso
559906.5161,7991314.957,96409.24796000001,98300.39343,-3053981.354,12845976.1,533481.9378,3515720.4869999997,11125861.69,-6034019.427,106858864.56770928,55749841.48,6945767.947000001,6773776.552,Sospechoso
1744163.1849734443,12457717.47,648194.6452,801676.6109,-4148293.648,23878609.08546595,584066.5617,5512598.862000001,17065213.06,-3245412.107912634,115965750.2,188395937.5,11786572.49,14809397.148454411,Sospechoso
257692.0172,408376.7055,194209.8284,931271.0183,-8675690.577,1771602.585,60902.98185,3651735.984372101,15466904.89,-4659740.881,45963439.17,24244796.86,15113218.086732317,798293.6159999999,Sospechoso
2059928.2030000002,10047432.29,2940414.685,1352859.1478094405,-4325060.626,30639692.32,167514.8307,3122121.966,14865932.4,-4525284.554,197655222.0,200788764.2,11094526.48,18677870.52,Sospechoso
1759434.323,663451.4406,8480318.197999999,856321.9689,-9820997.336000001,23878609.08546595,581643.5003,3651735.984372101,9041948.351255577,-4533065.328,80946192.5,73167142.88,7864084.846,11494059.67,Sospechoso
2521064.371,1121904.5729999999,1222451.367,1352859.1478094405,-12254539.93,23878609.08546595,172757.9301,2337534.369,9041948.351255577,-5000983.579,41206794.37,154149717.1,15113218.086732317,14809397.148454411,Sospechoso
1744163.1849734443,5704093.621,309246.8002,149339.7633,-2509184.421,20690222.63,376660.2341,4559774.978,7168950.796,-4019811.921,34361172.32,42489428.52,13563828.15,10544617.77,Sospechoso
295942.6396,3801905.4480000003,4719144.528940596,3547369.653,-1751852.9170674267,44323238.59,154291.057,2792607.099,21808970.44,-4943063.316000001,246907131.0,159304449.44020227,20254533.91,17910743.94,Sospechoso
3893724.75,981.1669199999999,17572908.06,3989010.768,-15457268.45,2497177.1180000002,103003.8264,2402813.337,17512275.72,-4050340.635,88304118.83,114754807.6,15113218.086732317,1858752.0180000002,Sospechoso
880603.1169,9237263.143541662,5241604.337,1352859.1478094405,-1727617.705,40219141.6,821297.6732,3154291.078,16363951.59,-2394015.114,125722932.4,71698614.34,26753822.25,24554025.01,Sospechoso
1744163.1849734443,3260819.725,4681079.702,1352859.1478094405,-3291876.047,37631572.26,443878.82987499,1861471.2659999998,7126997.052,-3245412.107912634,65319000.56,101441507.9,23336845.77,14809397.148454411,Sospechoso
7443978.515,6408234.512999999,15071736.52,625792.7203,-7237901.682,60806363.1,443878.82987499,5220998.681,9928204.333999999,-3351032.988,93409854.13,157169971.8,30629576.24,30421918.88,Sospechoso
561168.1024,3867057.68,454589.0246,1949219.581,-3280783.289,23878609.08546595,427294.9401,3954071.5930000003,18236759.89,-5664180.433999999,105926635.4,58203467.03,523813.5404,2470879.4,Sospechoso
